bin_lo,bin_hi,count,mean_vote_fraction,empirical_positive_rate
0.0,0.1,671,0.0,0.00894187779433681
0.1,0.2,518,0.16666666666666663,0.032818532818532815
0.2,0.30000000000000004,0,,
0.30000000000000004,0.4,280,0.3333333333333333,0.08928571428571429
0.4,0.5,0,,
0.5,0.6000000000000001,128,0.5,0.21875
0.6000000000000001,0.7000000000000001,85,0.6666666666666665,0.3411764705882353
0.7000000000000001,0.8,0,,
0.8,0.9,18,0.8333333333333335,0.6666666666666666
0.9,1.0,2,1.0,0.5
